,outgoing_0,outgoing_1,outgoing_2,outgoing_3,outgoing_4,ingoing_0,ingoing_1,ingoing_2,ingoing_3,ingoing_4,balance_0,balance_1,balance_2,balance_3,balance_4,y_outgoing,y_ingoing,y_balance
2508,-3419.1099999999997,-1123.63,-953.02,-978.41,-1171.74,3810.89,1124.7,947.09,987.69,1069.3500000000001,-10508.060000000012,-4673.990000000012,-5827.370000000014,-4642.880000000007,-5269.770000000007,-2933.7599999999998,2815.04,-9500.84000000001
2509,-3419.1099999999997,-1123.63,-953.02,-978.41,-1171.74,3810.89,1124.7,947.09,987.69,1069.3500000000001,-10116.280000000012,-4672.920000000011,-5833.300000000015,-4633.600000000007,-5372.160000000006,-2929.72,2792.66,-9619.560000000009
2510,-3419.1099999999997,-1123.63,-953.02,-978.41,-1238.27,3810.89,1124.7,947.09,987.69,1069.3500000000001,-9724.500000000011,-4671.850000000011,-5839.230000000015,-4624.320000000006,-5474.550000000006,-2929.72,2792.66,-9756.62000000001
2511,-3360.1699999999996,-1123.63,-953.02,-978.41,-1238.27,3810.89,1124.7,947.09,987.69,1191.19,-9332.720000000012,-4670.780000000012,-5845.160000000014,-4615.040000000006,-5643.470000000006,-2988.6600000000003,2792.66,-9893.68000000001
2512,-3323.7700000000004,-1032.43,-953.02,-999.6099999999999,-1234.7299999999998,3896.54,1039.05,947.09,987.69,1191.19,-8882.000000000013,-4669.710000000012,-5851.090000000014,-4605.760000000007,-5690.550000000006,-3045.8599999999997,2792.66,-10089.680000000008
2513,-3394.6899999999996,-961.51,-953.02,-1066.1,-1168.2399999999998,3896.54,1039.05,947.09,1036.1000000000001,1142.78,-8309.23000000001,-4663.090000000011,-5857.020000000014,-4617.680000000007,-5734.090000000006,-3045.8599999999997,2792.66,-10342.880000000006
2514,-5560.8,-10960.8,-2410.9900000000002,-13668.59,-3721.84,5550.0,10950.0,2443.48,13625.49,3689.24,-1831.199999999993,-2144.3999999999983,-5063.47,-2578.999999999998,-3292.930000000003,-10888.3,10871.3,-2444.9999999999973
2515,-5550.0,-10960.8,-2960.9900000000002,-13129.39,-3711.04,5550.0,10950.0,2993.48,13075.49,3689.24,-1841.9999999999932,-2155.199999999999,-5030.9800000000005,-2622.0999999999985,-3325.5300000000034,-10899.1,10871.3,-2461.9999999999955
2516,-84380.5,-73617.18000000001,-9547.609999999999,-13365.7,-8103.7300000000005,18360.0,24480.0,6120.0,42840.0,51408.0,-999219.399999998,-2978818.8399999985,-3489821.42,-2961260.699999998,-1454195.0199999989,-13192.5,18360.0,-170215.2999999987
2517,-84369.7,-73617.18000000001,-9547.609999999999,-13376.5,-8092.93,18360.0,24480.0,6120.0,42840.0,51408.0,-1065239.8999999997,-3027956.019999998,-3493249.03,-2931786.3999999976,-1410890.7499999988,-13192.5,18360.0,-165047.7999999987
2518,-84380.5,-73617.18,-9536.81,-13376.5,-8103.73,18360.0,24480.0,6120.0,42840.0,51408.0,-1131249.5999999996,-3077093.199999998,-3496676.6399999997,-2902322.899999997,-1367575.6799999988,-13192.5,18360.0,-159880.2999999987
2519,-84380.5,-73617.18,-16813.61,-6099.7,-8103.73,18360.0,24480.0,6120.0,42840.0,51408.0,-1197270.0999999996,-3126230.3799999976,-3500093.4499999997,-2872859.399999997,-1324271.4099999988,-13192.5,18360.0,-154712.79999999868
2520,-84380.5,-73617.18,-16813.61,-6099.7,-8103.73,18360.0,24480.0,6120.0,42840.0,51408.0,-1263290.5999999996,-3175367.5599999977,-3510787.0599999996,-2836119.0999999973,-1280967.1399999985,-13192.5,18360.0,-149545.29999999868
2521,-85398.5,-72599.18,-16813.61,-6099.7,-8103.73,18360.0,24480.0,6120.0,42840.0,51408.0,-1329311.0999999996,-3224504.7399999974,-3521480.67,-2799378.799999997,-1237662.8699999985,-13192.5,18360.0,-144377.79999999868
2522,-81386.5,-72599.18,-16813.61,-6099.7,-8986.73,18360.0,24480.0,6120.0,42840.0,51408.0,-1396349.5999999996,-3272623.9199999976,-3532174.2800000003,-2762638.499999997,-1194358.5999999985,-17204.5,18360.0,-139210.29999999865
2523,-617.9699999999999,-1097.9999999999998,-1579.05,-1065.43,-1656.2299999999998,19.91,908.73,2081.95,787.88,1252.0,-8000.190000000043,-21305.290000000037,-28468.42000000003,-7739.440000000041,-26525.940000000035,-484.23,363.0,-4782.560000000047
2524,-617.9699999999999,-1097.9999999999998,-1604.04,-1115.3700000000003,-1664.86,19.91,908.73,2081.95,787.88,1252.0,-8598.250000000042,-21494.560000000038,-27965.52000000003,-8016.990000000039,-26930.170000000035,-484.23,363.0,-4903.7900000000445
2525,-617.9699999999999,-1097.9999999999998,-1660.03,-1059.3800000000003,-1664.86,19.91,908.73,2081.95,787.88,1252.0,-9196.310000000043,-21683.83000000004,-27487.61000000003,-8344.48000000004,-27343.030000000035,-484.23,363.0,-5025.020000000044
2526,-614.3699999999999,-1097.9999999999998,-1678.92,-1040.4900000000002,-1664.86,19.91,968.73,2131.95,677.88,1252.0,-9794.370000000043,-21873.100000000046,-27065.690000000028,-8615.98000000004,-27755.890000000036,-487.83000000000004,363.0,-5146.250000000044
2527,-614.3699999999999,-1097.9999999999998,-1678.92,-1054.29,-1673.53,19.91,968.73,2131.95,827.88,1102.0,-10388.830000000044,-22002.370000000046,-26612.66000000003,-8978.590000000037,-28168.750000000036,-487.83000000000004,363.0,-5271.080000000044
2528,-617.97,-1098.0,-1675.3200000000002,-1057.89,-2067.91,19.91,968.73,2131.95,1032.88,897.0,-10983.290000000043,-22131.64000000005,-26159.630000000026,-9205.000000000036,-28740.28000000003,-487.83000000000004,363.0,-5395.9100000000435
2529,-617.97,-1098.0,-1675.3200000000002,-1057.89,-2195.4099999999994,19.91,968.73,2131.95,1082.88,2338.95,-11581.35000000004,-22260.91000000005,-25703.00000000003,-9230.010000000035,-29911.19000000003,-487.83000000000004,363.0,-5520.740000000043
2530,-617.97,-1449.5199999999998,-1323.8000000000002,-1057.89,-2195.4099999999994,19.91,968.73,2131.95,1082.88,2338.95,-12179.41000000004,-22390.180000000044,-25246.37000000003,-9205.020000000037,-29767.65000000003,-487.83000000000004,363.0,-5645.570000000043
2531,-617.97,-1449.5199999999998,-1323.8000000000002,-1118.57,-2134.7299999999996,19.91,968.73,2131.95,1082.88,2338.95,-12777.470000000041,-22870.97000000005,-24438.22000000003,-9180.030000000037,-29624.11000000003,-487.83000000000004,363.0,-5770.400000000043
2532,-617.97,-1449.5199999999998,-1323.8000000000002,-1118.57,-2453.9300000000003,19.91,968.73,2576.84,637.99,2338.95,-13375.530000000039,-23351.76000000004,-23630.070000000032,-9215.720000000038,-29419.89000000003,-487.83000000000004,363.0,-5895.230000000041
2533,-1963.0800000000002,-4071.21,-798.04,-715.55,-2563.66,1961.94,4481.83,800.0,780.0,1320.13,-47072.70999999994,-54360.729999999945,-27857.57999999993,-28878.90999999995,-32209.93999999993,-64.99,68.97999999999999,-40384.17999999998
2534,-1963.0800000000002,-4071.21,-798.04,-715.55,-2662.12,1961.94,4481.83,800.0,780.0,1320.13,-47073.84999999994,-53950.10999999995,-27855.61999999993,-28814.45999999995,-33453.46999999993,-64.99,68.97999999999999,-40380.18999999997
2535,-1963.0800000000002,-4071.21,-798.04,-715.55,-2739.0200000000004,1961.94,4481.83,800.0,780.0,1320.13,-47074.98999999994,-53539.489999999954,-27853.65999999993,-28750.009999999947,-34795.459999999934,-64.99,68.97999999999999,-40376.199999999975
2536,-1963.0800000000002,-4071.21,-798.04,-715.55,-2863.0200000000004,1961.94,4481.83,800.0,780.0,1320.13,-47076.12999999993,-53128.86999999995,-27851.69999999993,-28685.559999999947,-36214.34999999993,-64.99,68.97999999999999,-40372.20999999997
2537,-1972.93,-4061.36,-798.04,-715.55,-2863.0200000000004,1961.94,4481.83,800.0,780.0,1320.13,-47077.26999999994,-52718.249999999956,-27849.739999999932,-28621.109999999946,-37757.23999999994,0.0,68.97999999999999,-40368.219999999965
2538,-1972.93,-4061.36,-798.04,-715.55,-2863.0200000000004,1972.89,4470.88,800.0,780.0,1320.13,-47088.25999999994,-52297.779999999955,-27847.779999999933,-28556.659999999945,-39300.12999999994,0.0,68.97999999999999,-40299.23999999996
2539,-2023.16,-4011.13,-798.04,-715.55,-2863.0200000000004,1972.89,4470.88,800.0,780.0,1320.13,-47088.29999999993,-51888.25999999995,-27845.819999999934,-28492.209999999945,-40843.01999999993,0.0,68.97999999999999,-40230.25999999996
2540,-2034.1100000000004,-4092.98,-705.24,-715.55,-2863.0200000000004,2023.77,4420.0,800.0,780.0,1320.13,-47138.569999999934,-51428.50999999995,-27843.859999999935,-28427.759999999944,-42385.90999999993,0.0,68.97999999999999,-40161.279999999955
2541,-2713.0300000000007,-4119.3,0.0,-715.55,-2877.41,2023.77,5220.0,0.0,780.0,1320.13,-47148.90999999994,-51101.48999999995,-27749.099999999933,-28363.309999999943,-43928.79999999993,0.0,0.0,-40092.29999999995
2542,-54679.049999999996,-57007.23999999999,-61096.54999999999,-82898.19999999998,-60863.079999999994,56832.06,50643.72,70552.69,81965.19,64724.4,-228311.97000000032,-285985.0700000002,-228667.24000000028,-187304.35000000036,-110954.71000000033,-35883.85999999999,29752.010000000002,-212748.26000000042
2543,-39679.049999999996,-57007.23999999999,-65404.479999999996,-78808.08,-60645.27,40874.06,50643.72,76024.69,76493.19,64724.4,-226158.96000000034,-292348.5900000002,-219211.10000000027,-188237.36000000034,-107093.39000000032,-50689.25,45705.99,-218880.1100000004
2544,-38821.17,-57246.87999999999,-74339.04999999999,-69633.87,-61013.039999999986,40333.04,50655.78,81922.84999999998,70582.97,64724.4,-224963.95000000033,-298712.1100000003,-208590.8900000003,-190552.25000000032,-103014.26000000031,-51423.53,45247.01,-223863.37000000043
2545,-1065.5299999999997,-92.60000000000001,-752.3599999999999,-19.5,-215.3,1061.54,0.0,1050.58,50.58,50.58,-41061.959999999985,-33330.4,-38486.2,-26667.059999999983,-29757.239999999972,-136.32,50.0,-32447.33999999999
2546,-970.6699999999998,-142.60000000000002,-702.3599999999999,-116.15,-118.65,1061.54,0.0,1050.58,50.58,50.58,-41065.94999999999,-33422.99999999999,-38187.979999999996,-26635.979999999985,-29921.95999999997,-139.34,50.0,-32533.65999999999
2547,-970.6699999999998,-286.01,-558.9499999999999,-116.15,-118.65,1061.54,0.0,1050.58,50.58,50.58,-40975.07999999999,-33565.59999999999,-37839.76,-26701.549999999985,-29990.02999999997,-139.34,50.0,-32622.99999999999
2548,-970.6699999999998,-330.65999999999997,-517.3,-113.15,-490.28,1061.54,0.0,1050.58,50.58,50.58,-40884.209999999985,-33851.609999999986,-37348.130000000005,-26767.119999999984,-30058.09999999997,-139.34,50.0,-32712.33999999999
2549,-970.6699999999998,-330.65999999999997,-517.3,-113.15,-490.28,1061.54,0.0,1050.58,50.58,50.58,-40793.33999999999,-34182.26999999998,-36814.850000000006,-26829.689999999984,-30497.799999999967,-139.34,50.0,-32801.679999999986
2550,-970.6699999999998,-410.65999999999997,-437.3,-113.15,-490.28,1061.54,0.0,1050.58,50.58,550.58,-40702.46999999999,-34512.92999999998,-36281.57,-26892.259999999984,-30937.499999999967,-139.34,50.0,-32891.01999999998
2551,-970.6699999999998,-410.65999999999997,-437.3,-113.15,-494.19000000000005,1061.54,0.0,1050.58,50.58,550.58,-40611.599999999984,-34923.589999999975,-35668.29,-26954.829999999984,-30877.19999999997,-139.34,50.0,-32980.359999999986
2552,-987.1699999999998,-494.15999999999997,-337.3,-113.15,-494.19000000000005,1061.54,0.0,1050.58,50.58,550.58,-40520.72999999998,-35334.24999999996,-35055.01,-27017.399999999983,-30820.809999999972,-139.34,50.0,-33069.69999999998
2553,-924.1699999999998,-494.15999999999997,-337.3,-138.15,-469.19000000000005,1061.54,0.0,1050.58,50.58,550.58,-40446.35999999998,-35828.40999999996,-34341.73,-27079.969999999983,-30764.419999999973,-202.34,50.0,-33159.039999999986
2554,-924.1699999999998,-510.65999999999997,-320.8,-138.15,-469.19000000000005,1061.54,0.0,1050.58,50.58,550.58,-40308.989999999976,-36322.56999999996,-33628.45,-27167.53999999998,-30683.029999999977,-202.34,50.0,-33311.37999999998
2555,-924.1699999999998,-655.31,-192.65,-121.65,-569.1899999999999,1061.54,0.0,1050.58,50.58,550.58,-40171.619999999966,-36833.229999999974,-32898.670000000006,-27255.10999999998,-30601.639999999978,-202.34,50.0,-33463.71999999998
2556,-934.3699999999999,-738.76,-99.0,-121.65,-569.1899999999999,1061.54,0.0,1050.58,50.58,550.58,-40034.24999999996,-37488.53999999998,-32040.74,-27326.17999999998,-30620.249999999978,-202.34,50.0,-33616.059999999976
2557,-768.67,-738.76,-99.0,-121.65,-569.1899999999999,1061.54,0.0,1050.58,50.58,550.58,-39907.07999999996,-38227.29999999998,-31089.160000000003,-27397.249999999978,-30638.85999999998,-368.04,50.0,-33768.39999999998
2558,-754.53,-734.26,-99.0,-121.65,-569.1899999999999,1061.54,0.0,1050.58,50.58,550.58,-39614.20999999996,-38966.05999999998,-30137.58,-27468.319999999978,-30657.469999999983,-386.68,50.0,-34086.43999999997
2559,-754.53,-734.26,-99.0,-121.65,-569.1899999999999,1061.54,0.0,1050.58,50.58,550.58,-39307.19999999997,-39700.31999999999,-29186.000000000004,-27539.389999999978,-30676.079999999984,-386.68,50.0,-34423.11999999997
2560,-3550.0,-2361.2,-3529.9999999999995,-3749.4599999999996,-3209.540000000001,6872.22,2659.4900000000002,3327.16,4392.63,2894.05,3889.830000000035,11220.920000000031,22235.19000000003,30676.920000000042,32135.87000000003,-5475.249999999999,2911.5400000000004,-74376.36000000002
2561,-3335.41,-2366.2,-3576.5,-3784.1600000000003,-3113.340000000001,5906.12,2659.4900000000002,3932.16,3787.63,2894.05,7212.050000000034,11519.210000000032,22032.35000000003,31320.09000000004,31820.38000000003,-5370.829999999999,3877.64,-76940.07000000004
2562,-3194.49,-3047.5999999999995,-3501.8500000000004,-3277.4100000000003,-3113.3400000000006,2805.8999999999996,2659.4900000000002,4446.65,3273.1400000000003,3094.05,9782.760000000033,11812.500000000031,22388.01000000003,31323.560000000038,31601.090000000033,-5503.759999999999,6977.859999999999,-78433.26000000004
2563,-3222.4799999999996,-3064.62,-3571.1600000000003,-3163.09,-3226.5200000000004,2805.8999999999996,2659.4900000000002,4446.65,3273.1400000000003,3094.05,9394.170000000035,11424.390000000034,23332.81000000003,31319.290000000034,31581.800000000032,-5503.759999999999,6977.859999999999,-76959.16000000003
2564,-3283.7699999999995,-3051.49,-3523.0000000000005,-3299.12,-3114.5400000000004,2815.8999999999996,2827.16,4268.98,3273.1400000000003,3202.93,8977.590000000033,11019.260000000035,24208.300000000032,31429.340000000033,31449.33000000003,-5463.759999999999,6977.859999999999,-75485.06000000003
2565,-3136.9799999999996,-3047.58,-3468.0000000000005,-3610.62,-2954.01,2814.2499999999995,3754.78,3341.3599999999997,3273.1400000000003,3202.93,8509.720000000034,10794.930000000033,24954.28000000003,31403.360000000033,31537.72000000003,-5679.459999999999,6979.509999999999,-73970.96000000002
2566,-3192.67,-2991.89,-3483.0,-3623.25,-2986.38,2814.2499999999995,3754.78,3341.3599999999997,3273.1400000000003,3929.1,8186.990000000034,11502.130000000032,24827.640000000032,31065.880000000034,31786.64000000003,-5679.459999999999,6979.509999999999,-72670.91000000002
2567,-3266.3599999999997,-2888.2,-3704.36,-3421.689999999999,-2966.58,2814.2499999999995,3754.78,3342.3599999999997,3272.1400000000003,3929.1,7808.570000000034,12265.020000000031,24686.000000000033,30715.770000000033,32729.36000000003,-5709.459999999999,6979.509999999999,-71370.86000000002
2568,-3136.58,-2888.2,-3698.86,-3501.809999999999,-2881.96,2806.2599999999998,3754.78,3342.3599999999997,4589.08,2612.16,7356.460000000034,13131.600000000033,24324.000000000033,30566.220000000034,33691.88000000003,-5849.239999999999,6987.499999999999,-70100.81000000001
2569,-3116.58,-2888.2,-3743.85,-3486.8199999999993,-2851.96,2806.2599999999998,4262.46,2834.68,4589.08,2612.16,7026.140000000034,13998.180000000033,23967.500000000033,31653.490000000038,33422.08000000003,-5831.959999999999,6987.499999999999,-68962.55
2570,-9609.14,-7777.880000000001,-8515.22,-7543.299999999999,-7861.36,17755.13,9496.84,9169.61,4515.73,7295.030000000001,38936.98000000012,267486.4000000002,258208.60000000003,285132.56000000006,261926.5000000001,-10454.130000000001,11177.460000000001,76480.07000000012
2571,-9480.26,-7777.880000000001,-9870.7,-6291.49,-7811.08,17755.13,9496.84,9553.56,4217.88,7208.93,47082.97000000012,269205.3600000002,258862.99000000002,282104.99000000005,261360.17000000004,-10435.410000000002,11177.460000000001,77203.40000000013
2572,-9591.56,-9090.26,-8439.42,-6291.49,-7900.75,17248.81,9496.84,9938.14,3833.3,7208.93,55357.84000000011,270924.3200000001,258545.85000000003,280031.38000000006,260758.02000000005,-10436.270000000002,11116.340000000002,77945.45000000013
2573,-9591.56,-9090.26,-8540.46,-6197.89,-7982.31,17248.81,9855.18,9857.779999999999,3555.32,7208.93,63015.09000000012,271330.90000000014,260044.57000000004,277573.19,260066.20000000007,-10405.930000000002,10420.810000000001,78625.52000000014
2574,-9586.01,-9591.26,-8169.45,-6067.900000000001,-7989.6900000000005,17651.230000000003,10287.88,9022.659999999998,3555.32,7427.750000000001,70672.34000000013,272095.8200000002,261361.89000000004,274930.62,259292.8200000001,-9902.460000000001,9772.19,78640.40000000014
2575,-151.83999999999997,-41.16,-57.120000000000005,-113.1,-136.98,172.81,40.5,20.0,110.0,122.53999999999999,1368.4699999999993,2703.7799999999984,2711.9000000000005,2045.9699999999993,679.1799999999998,-214.42000000000002,188.8,2182.5399999999986
2576,-151.83999999999997,-41.16,-57.120000000000005,-113.1,-136.98,150.0,40.5,20.0,120.0,112.53999999999999,1389.4399999999996,2703.1199999999985,2674.7800000000007,2042.8699999999994,664.7399999999998,-214.42000000000002,201.61,2156.9199999999987
2577,-1733.7,-1998.5800000000002,-6010.76,-1023.5599999999998,-1066.13,1740.56,2001.37,6811.900000000001,1061.71,1065.77,34305.86000000001,33929.28000000001,40202.26999999998,57812.58999999997,59313.329999999994,-1523.97,1518.05,34446.61
2578,-1733.7,-1998.5800000000002,-6010.76,-1023.5599999999998,-1066.13,1740.56,2001.37,6811.900000000001,1061.71,1065.77,34312.72000000001,33932.070000000014,41003.40999999998,57850.739999999976,59312.969999999994,-1523.97,1518.05,34440.69
2579,-1733.7,-1998.5800000000002,-6010.76,-1023.5599999999998,-1066.13,1740.56,2001.37,6811.900000000001,1061.71,1065.77,34319.58,33934.860000000015,41804.54999999998,57888.88999999998,59312.60999999999,-1523.97,1518.05,34434.770000000004
2580,-1733.7,-1998.5800000000002,-6010.76,-1023.5599999999998,-1068.03,1740.56,2001.37,6811.900000000001,1061.71,1065.77,34326.44,33937.65000000001,42605.68999999999,57927.03999999998,59312.24999999999,-1523.97,1518.05,34428.85
2581,-1733.7,-1998.5800000000002,-6010.76,-1023.5599999999998,-1068.03,1740.56,2001.37,6811.900000000001,1061.71,1065.77,34333.3,33940.44000000001,43406.82999999998,57965.18999999998,59309.98999999999,-1523.97,1518.05,34422.93
2582,-1733.7,-1998.5800000000002,-6013.33,-1020.9899999999998,-1068.03,1740.56,2001.37,6811.900000000001,1061.71,1065.77,34340.159999999996,33943.23,44207.96999999998,58003.339999999975,59307.72999999999,-1523.97,1518.05,34417.009999999995
2583,-1736.7,-1995.5800000000002,-6013.33,-1020.9899999999998,-1068.03,1740.56,2001.37,6811.900000000001,1061.71,1065.77,34347.02,33946.020000000004,45006.53999999998,58044.05999999998,59305.469999999994,-1523.97,1518.05,34411.090000000004
2584,-1736.7,-1995.5800000000002,-6013.33,-1020.9899999999998,-1068.03,1740.56,2001.37,6811.900000000001,1061.71,1065.77,34350.88,33951.81,45805.10999999998,58084.77999999999,59303.21,-1523.97,1518.05,34405.17
2585,-1735.2,-2657.58,-5351.33,-1030.4099999999999,-1058.61,1740.56,2651.37,6161.900000000001,1061.71,1065.77,34354.74,33957.6,46603.67999999997,58125.49999999999,59300.95,-1525.47,1518.05,34399.25
